|any_value                  |SELECT any_value(col) FROM VALUES (10), (5), (20) AS tab(col);                                                                                                                                           |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |DATAFUSIONCLI_PATH env variable not set|
|approx_count_distinct      |SELECT approx_count_distinct(col1) FROM VALUES (1), (1), (2), (2), (3) tab(col1);                                                                                                                        |FAILED |\nFound non-native operators: HashAggregate\nplan: HashAggregate(keys=[], functions=[approx_count_distinct(col1#2039, 0.05, 0, 0)], output=[approx_count_distinct(col1)#3399L])\n+- ShuffleQueryStage 0\n   +- Exchange SinglePartition, ENSURE_REQUIREMENTS, [plan_id=4055]\n      +- HashAggregate(keys=[], functions=[partial_approx_count_distinct(col1#2039, 0.05, 0, 0)], output=[MS[0]#3242L, MS[1]#3243L, MS[2]#3244L, MS[3]#3245L, MS[4]#3246L, MS[5]#3247L, MS[6]#3248L, MS[7]#3249L, MS[8]#3250L, MS[9]#3251L, MS[10]#3252L, MS[11]#3253L, MS[12]#3254L, MS[13]#3255L, MS[14]#3256L, MS[15]#3257L, MS[16]#3258L, MS[17]#3259L, MS[18]#3260L, MS[19]#3261L, MS[20]#3262L, MS[21]#3263L, MS[22]#3264L, MS[23]#3265L, ... 28 more fields])\n         +- *(1) ColumnarToRow\n            +- FileScan parquet [col1#2039] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-34..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<col1:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |DATAFUSIONCLI_PATH env variable not set|
|approx_percentile          |SELECT approx_percentile(col, array(0.5, 0.4, 0.1), 100) FROM VALUES (0), (1), (2), (10) AS tab(col);                                                                                                    |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |DATAFUSIONCLI_PATH env variable not set|
|array                      |SELECT array(1, 2, 3);                                                                                                                                                                                   |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |DATAFUSIONCLI_PATH env variable not set|
|array_agg                  |SELECT array_agg(col) FROM VALUES (1), (2), (1) AS tab(col);                                                                                                                                             |PASSED |OK                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   |DATAFUSIONCLI_PATH env variable not set|
|array_append               |SELECT array_append(array('b', 'd', 'c', 'a'), 'd');                                                                                                                                                     |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [array_append(c0#23965, c1#23966) AS array_append(c0, c1)#23973]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#23965,c1#23966] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-81..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<string>,c1:string>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |DATAFUSIONCLI_PATH env variable not set|
|array_compact              |SELECT array_compact(array(1, 2, 3, null));                                                                                                                                                              |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: Project [filter(c0#36630, lambdafunction(isnotnull(lambda arg#36638), lambda arg#36638, false)) AS array_compact(c0)#36637]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#36630] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-46..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       |DATAFUSIONCLI_PATH env variable not set|
|array_contains             |SELECT array_contains(array(1, 2, 3), 2);                                                                                                                                                                |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [array_contains(c0#13313, c1#13314) AS array_contains(c0, c1)#13321]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#13313,c1#13314] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-a6..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>,c1:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 |DATAFUSIONCLI_PATH env variable not set|
|array_distinct             |SELECT array_distinct(array(1, 2, 3, null, 3));                                                                                                                                                          |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [array_distinct(c0#26695) AS array_distinct(c0)#26701]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#26695] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-a9..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               |DATAFUSIONCLI_PATH env variable not set|
|array_except               |SELECT array_except(array(1, 2, 3), array(1, 3, 5));                                                                                                                                                     |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [array_except(c0#21328, c1#21329) AS array_except(c0, c1)#21336]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#21328,c1#21329] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-00..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>,c1:array<int>>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              |DATAFUSIONCLI_PATH env variable not set|
|array_insert               |SELECT array_insert(array(1, 2, 3, 4), 5, 5);                                                                                                                                                            |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [array_insert(c0#36949, c1#36950, c2#36951, false) AS array_insert(c0, c1, c2)#36959]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#36949,c1#36950,c2#36951] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-c2..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>,c1:int,c2:int>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                |DATAFUSIONCLI_PATH env variable not set|
|array_intersect            |SELECT array_intersect(array(1, 2, 3), array(1, 3, 5));                                                                                                                                                  |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [array_intersect(c0#18382, c1#18383) AS array_intersect(c0, c1)#18390]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#18382,c1#18383] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-30..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<int>,c1:array<int>>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        |DATAFUSIONCLI_PATH env variable not set|
|array_join                 |SELECT array_join(array('hello', 'world'), ' ');                                                                                                                                                         |FAILED |\nFound non-native operators: Project, ColumnarToRow, Scan parquet \nplan: *(1) Project [array_join(c0#21627, c1#21628, None) AS array_join(c0, c1)#21635]\n+- *(1) ColumnarToRow\n   +- FileScan parquet [c0#21627,c1#21628] Batched: true, DataFilters: [], Format: Parquet, Location: InMemoryFileIndex(1 paths)[file:/private/var/folders/89/1t9sctl10zx91__nj2wg3f1h0000gp/T/spark-ed..., PartitionFilters: [], PushedFilters: [], ReadSchema: struct<c0:array<string>,c1:string>\n                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             |DATAFUSIONCLI_PATH env variable not set|
